date,lat,lon,sst
2026-05-06,-5.000,45.000,29.185
2026-05-06,-5.000,46.000,28.825
2026-05-06,-5.000,47.000,28.956
2026-05-06,-5.000,48.000,29.037
2026-05-06,-5.000,49.000,29.209
2026-05-06,-5.000,50.000,29.523
2026-05-06,-5.000,51.000,29.947
2026-05-06,-5.000,52.000,30.014
2026-05-06,-5.000,53.000,29.909
2026-05-06,-5.000,54.000,29.914
2026-05-06,-5.000,55.000,30.050
2026-05-06,-5.000,56.000,30.041
2026-05-06,-5.000,57.000,29.796
2026-05-06,-5.000,58.000,29.636
2026-05-06,-5.000,59.000,29.533
2026-05-06,-5.000,60.000,29.648
2026-05-06,-5.000,61.000,29.753
2026-05-06,-5.000,62.000,29.933
2026-05-06,-5.000,63.000,30.004
2026-05-06,-5.000,64.000,30.241
2026-05-06,-5.000,65.000,30.196
2026-05-06,-5.000,66.000,30.191
2026-05-06,-5.000,67.000,30.118
2026-05-06,-5.000,68.000,29.989
2026-05-06,-5.000,69.000,30.219
2026-05-06,-5.000,70.000,30.223
2026-05-06,-5.000,71.000,29.959
2026-05-06,-5.000,72.000,29.887
2026-05-06,-5.000,73.000,29.835
2026-05-06,-5.000,74.000,29.907
2026-05-06,-5.000,75.000,30.028
2026-05-06,-5.000,76.000,29.974
2026-05-06,-5.000,77.000,29.946
2026-05-06,-5.000,78.000,30.054
2026-05-06,-5.000,79.000,30.085
2026-05-06,-5.000,80.000,29.908
2026-05-06,-5.000,81.000,30.030
2026-05-06,-5.000,82.000,30.178
2026-05-06,-5.000,83.000,30.291
2026-05-06,-5.000,84.000,30.216
2026-05-06,-5.000,85.000,29.738
2026-05-06,-5.000,86.000,29.601
2026-05-06,-5.000,87.000,30.229
2026-05-06,-5.000,88.000,31.801
2026-05-06,-5.000,89.000,31.395
2026-05-06,-5.000,90.000,30.133
2026-05-06,-5.000,91.000,30.202
2026-05-06,-5.000,92.000,30.224
2026-05-06,-5.000,93.000,30.111
2026-05-06,-5.000,94.000,30.183
2026-05-06,-5.000,95.000,30.376
2026-05-06,-5.000,96.000,30.432
2026-05-06,-5.000,97.000,30.624
2026-05-06,-5.000,98.000,30.754
2026-05-06,-5.000,99.000,30.541
2026-05-06,-5.000,100.000,30.505
2026-05-06,-5.000,101.000,30.293
2026-05-06,-5.000,102.000,30.276
2026-05-06,-5.000,103.000,30.277
2026-05-06,-5.000,104.000,29.882
2026-05-06,-5.000,106.000,30.506
2026-05-06,-5.000,107.000,30.263
2026-05-06,-5.000,108.000,30.039
2026-05-06,-5.000,109.000,29.905
2026-05-06,-5.000,110.000,29.839
2026-05-06,-5.000,111.000,29.894
2026-05-06,-5.000,112.000,29.823
2026-05-06,-5.000,113.000,29.754
2026-05-06,-5.000,114.000,29.710
2026-05-06,-5.000,115.000,29.801
2026-05-06,-5.000,116.000,29.846
2026-05-06,-5.000,117.000,29.706
2026-05-06,-5.000,118.000,29.632
2026-05-06,-5.000,119.000,29.513
2026-05-06,-5.000,120.000,29.678
2026-05-06,-5.000,121.000,29.926
2026-05-06,-5.000,122.000,29.740
2026-05-06,-5.000,123.000,29.263
2026-05-06,-5.000,124.000,29.103
2026-05-06,-5.000,125.000,28.936
2026-05-06,-5.000,126.000,28.946
2026-05-06,-5.000,127.000,28.928
2026-05-06,-5.000,128.000,28.857
2026-05-06,-5.000,129.000,29.124
2026-05-06,-5.000,130.000,29.257
2026-05-06,-5.000,131.000,29.103
2026-05-06,-5.000,132.000,29.137
2026-05-06,-5.000,133.000,29.245
2026-05-06,-5.000,134.000,29.121
2026-05-06,-5.000,135.000,28.883
2026-05-06,-5.000,136.000,29.009
2026-05-06,-5.000,137.000,29.386
2026-05-06,-5.000,138.000,29.510
2026-05-06,-5.000,146.000,29.702
2026-05-06,-5.000,147.000,29.562
2026-05-06,-5.000,148.000,29.674
2026-05-06,-5.000,149.000,29.837
2026-05-06,-5.000,150.000,29.983
2026-05-06,-5.000,151.000,30.062
2026-05-06,-5.000,152.000,29.489
2026-05-06,-5.000,153.000,29.571
2026-05-06,-5.000,154.000,29.674
2026-05-06,-5.000,155.000,29.894
2026-05-06,-5.000,156.000,29.987
2026-05-06,-5.000,157.000,29.953
2026-05-06,-5.000,158.000,29.962
2026-05-06,-5.000,159.000,30.008
2026-05-06,-5.000,160.000,30.077
2026-05-06,-5.000,161.000,30.190
2026-05-06,-5.000,162.000,30.296
2026-05-06,-5.000,163.000,30.399
2026-05-06,-5.000,164.000,30.457
2026-05-06,-5.000,165.000,30.464
2026-05-06,-5.000,166.000,30.293
2026-05-06,-5.000,167.000,30.149
2026-05-06,-5.000,168.000,30.179
2026-05-06,-5.000,169.000,30.046
2026-05-06,-5.000,170.000,30.251
2026-05-06,-5.000,171.000,30.267
2026-05-06,-5.000,172.000,30.251
2026-05-06,-5.000,173.000,30.146
2026-05-06,-5.000,174.000,30.200
2026-05-06,-5.000,175.000,30.383
2026-05-06,-5.000,176.000,30.373
2026-05-06,-5.000,177.000,30.367
2026-05-06,-5.000,178.000,30.349
2026-05-06,-5.000,179.000,30.354
2026-05-06,-5.000,180.000,30.536
2026-05-06,-4.000,40.000,28.996
2026-05-06,-4.000,41.000,29.106
2026-05-06,-4.000,42.000,29.074
2026-05-06,-4.000,43.000,29.044
2026-05-06,-4.000,44.000,28.731
2026-05-06,-4.000,45.000,29.025
2026-05-06,-4.000,46.000,29.061
2026-05-06,-4.000,47.000,29.119
2026-05-06,-4.000,48.000,29.141
2026-05-06,-4.000,49.000,29.353
2026-05-06,-4.000,50.000,29.706
2026-05-06,-4.000,51.000,29.984
2026-05-06,-4.000,52.000,30.119
2026-05-06,-4.000,53.000,30.095
2026-05-06,-4.000,54.000,30.017
2026-05-06,-4.000,55.000,30.075
2026-05-06,-4.000,56.000,30.162
2026-05-06,-4.000,57.000,30.096
2026-05-06,-4.000,58.000,29.975
2026-05-06,-4.000,59.000,29.848
2026-05-06,-4.000,60.000,29.863
2026-05-06,-4.000,61.000,30.008
2026-05-06,-4.000,62.000,30.099
2026-05-06,-4.000,63.000,30.122
2026-05-06,-4.000,64.000,30.179
2026-05-06,-4.000,65.000,30.143
2026-05-06,-4.000,66.000,30.062
2026-05-06,-4.000,67.000,29.982
2026-05-06,-4.000,68.000,29.796
2026-05-06,-4.000,69.000,30.079
2026-05-06,-4.000,70.000,30.377
2026-05-06,-4.000,71.000,30.133
2026-05-06,-4.000,72.000,29.871
2026-05-06,-4.000,73.000,29.748
2026-05-06,-4.000,74.000,29.884
2026-05-06,-4.000,75.000,30.016
2026-05-06,-4.000,76.000,29.958
2026-05-06,-4.000,77.000,29.964
2026-05-06,-4.000,78.000,29.974
2026-05-06,-4.000,79.000,29.968
2026-05-06,-4.000,80.000,29.963
2026-05-06,-4.000,81.000,30.186
2026-05-06,-4.000,82.000,30.269
2026-05-06,-4.000,83.000,30.190
2026-05-06,-4.000,84.000,30.041
2026-05-06,-4.000,85.000,29.494
2026-05-06,-4.000,86.000,29.483
2026-05-06,-4.000,87.000,29.811
2026-05-06,-4.000,88.000,30.876
2026-05-06,-4.000,89.000,30.927
2026-05-06,-4.000,90.000,30.182
2026-05-06,-4.000,91.000,30.214
2026-05-06,-4.000,92.000,30.236
2026-05-06,-4.000,93.000,30.196
2026-05-06,-4.000,94.000,30.314
2026-05-06,-4.000,95.000,30.411
2026-05-06,-4.000,96.000,30.506
2026-05-06,-4.000,97.000,30.714
2026-05-06,-4.000,98.000,30.746
2026-05-06,-4.000,99.000,30.518
2026-05-06,-4.000,100.000,30.573
2026-05-06,-4.000,101.000,30.615
2026-05-06,-4.000,102.000,30.581
2026-05-06,-4.000,103.000,30.367
2026-05-06,-4.000,106.000,30.559
2026-05-06,-4.000,107.000,30.410
2026-05-06,-4.000,108.000,30.206
2026-05-06,-4.000,109.000,30.003
2026-05-06,-4.000,110.000,30.063
2026-05-06,-4.000,111.000,30.029
2026-05-06,-4.000,112.000,29.773
2026-05-06,-4.000,113.000,29.700
2026-05-06,-4.000,114.000,29.743
2026-05-06,-4.000,115.000,29.899
2026-05-06,-4.000,116.000,30.051
2026-05-06,-4.000,117.000,30.055
2026-05-06,-4.000,118.000,29.847
2026-05-06,-4.000,119.000,29.626
2026-05-06,-4.000,120.000,29.853
2026-05-06,-4.000,121.000,30.135
2026-05-06,-4.000,122.000,29.850
2026-05-06,-4.000,123.000,29.414
2026-05-06,-4.000,124.000,29.423
2026-05-06,-4.000,125.000,29.323
2026-05-06,-4.000,126.000,29.092
2026-05-06,-4.000,127.000,28.766
2026-05-06,-4.000,128.000,28.616
2026-05-06,-4.000,129.000,28.991
2026-05-06,-4.000,130.000,29.169
2026-05-06,-4.000,131.000,29.065
2026-05-06,-4.000,132.000,29.280
2026-05-06,-4.000,133.000,29.258
2026-05-06,-4.000,134.000,29.216
2026-05-06,-4.000,135.000,28.810
2026-05-06,-4.000,144.000,29.877
2026-05-06,-4.000,145.000,29.874
2026-05-06,-4.000,146.000,29.703
2026-05-06,-4.000,147.000,29.615
2026-05-06,-4.000,148.000,29.584
2026-05-06,-4.000,149.000,29.751
2026-05-06,-4.000,150.000,30.067
2026-05-06,-4.000,151.000,30.070
2026-05-06,-4.000,152.000,29.612
2026-05-06,-4.000,153.000,29.604
2026-05-06,-4.000,154.000,29.852
2026-05-06,-4.000,155.000,30.109
2026-05-06,-4.000,156.000,30.181
2026-05-06,-4.000,157.000,30.089
2026-05-06,-4.000,158.000,30.040
2026-05-06,-4.000,159.000,29.974
2026-05-06,-4.000,160.000,30.077
2026-05-06,-4.000,161.000,30.175
2026-05-06,-4.000,162.000,30.244
2026-05-06,-4.000,163.000,30.304
2026-05-06,-4.000,164.000,30.326
2026-05-06,-4.000,165.000,30.351
2026-05-06,-4.000,166.000,30.328
2026-05-06,-4.000,167.000,30.467
2026-05-06,-4.000,168.000,30.321
2026-05-06,-4.000,169.000,30.258
2026-05-06,-4.000,170.000,30.264
2026-05-06,-4.000,171.000,30.271
2026-05-06,-4.000,172.000,30.213
2026-05-06,-4.000,173.000,30.251
2026-05-06,-4.000,174.000,30.411
2026-05-06,-4.000,175.000,30.493
2026-05-06,-4.000,176.000,30.409
2026-05-06,-4.000,177.000,30.402
2026-05-06,-4.000,178.000,30.396
2026-05-06,-4.000,179.000,30.414
2026-05-06,-4.000,180.000,30.556
2026-05-06,-3.000,40.000,28.797
2026-05-06,-3.000,41.000,28.967
2026-05-06,-3.000,42.000,29.113
2026-05-06,-3.000,43.000,29.017
2026-05-06,-3.000,44.000,28.740
2026-05-06,-3.000,45.000,29.105
2026-05-06,-3.000,46.000,29.165
2026-05-06,-3.000,47.000,29.326
2026-05-06,-3.000,48.000,29.416
2026-05-06,-3.000,49.000,29.359
2026-05-06,-3.000,50.000,29.521
2026-05-06,-3.000,51.000,29.781
2026-05-06,-3.000,52.000,30.009
2026-05-06,-3.000,53.000,30.196
2026-05-06,-3.000,54.000,30.228
2026-05-06,-3.000,55.000,30.161
2026-05-06,-3.000,56.000,30.207
2026-05-06,-3.000,57.000,30.301
2026-05-06,-3.000,58.000,30.344
2026-05-06,-3.000,59.000,30.266
2026-05-06,-3.000,60.000,30.089
2026-05-06,-3.000,61.000,30.018
2026-05-06,-3.000,62.000,30.193
2026-05-06,-3.000,63.000,30.110
2026-05-06,-3.000,64.000,30.116
2026-05-06,-3.000,65.000,30.103
2026-05-06,-3.000,66.000,30.017
2026-05-06,-3.000,67.000,30.126
2026-05-06,-3.000,68.000,30.194
2026-05-06,-3.000,69.000,30.150
2026-05-06,-3.000,70.000,30.247
2026-05-06,-3.000,71.000,30.137
2026-05-06,-3.000,72.000,29.847
2026-05-06,-3.000,73.000,29.838
2026-05-06,-3.000,74.000,29.911
2026-05-06,-3.000,75.000,30.049
2026-05-06,-3.000,76.000,30.032
2026-05-06,-3.000,77.000,29.923
2026-05-06,-3.000,78.000,29.796
2026-05-06,-3.000,79.000,29.853
2026-05-06,-3.000,80.000,29.917
2026-05-06,-3.000,81.000,30.214
2026-05-06,-3.000,82.000,30.145
2026-05-06,-3.000,83.000,30.146
2026-05-06,-3.000,84.000,29.982
2026-05-06,-3.000,85.000,29.719
2026-05-06,-3.000,86.000,29.273
2026-05-06,-3.000,87.000,29.109
2026-05-06,-3.000,88.000,29.693
2026-05-06,-3.000,89.000,30.074
2026-05-06,-3.000,90.000,30.099
2026-05-06,-3.000,91.000,30.219
2026-05-06,-3.000,92.000,30.284
2026-05-06,-3.000,93.000,30.357
2026-05-06,-3.000,94.000,30.550
2026-05-06,-3.000,95.000,30.638
2026-05-06,-3.000,96.000,30.689
2026-05-06,-3.000,97.000,30.721
2026-05-06,-3.000,98.000,30.639
2026-05-06,-3.000,99.000,30.556
2026-05-06,-3.000,100.000,30.549
2026-05-06,-3.000,101.000,30.717
2026-05-06,-3.000,102.000,30.623
2026-05-06,-3.000,106.000,30.602
2026-05-06,-3.000,107.000,30.386
2026-05-06,-3.000,108.000,30.210
2026-05-06,-3.000,109.000,30.079
2026-05-06,-3.000,110.000,30.320
2026-05-06,-3.000,111.000,29.957
2026-05-06,-3.000,112.000,29.648
2026-05-06,-3.000,113.000,29.672
2026-05-06,-3.000,114.000,29.895
2026-05-06,-3.000,116.000,30.305
2026-05-06,-3.000,117.000,29.956
2026-05-06,-3.000,118.000,29.853
2026-05-06,-3.000,119.000,29.804
2026-05-06,-3.000,120.000,30.375
2026-05-06,-3.000,121.000,30.191
2026-05-06,-3.000,122.000,29.457
2026-05-06,-3.000,123.000,29.395
2026-05-06,-3.000,124.000,29.274
2026-05-06,-3.000,125.000,29.386
2026-05-06,-3.000,126.000,29.489
2026-05-06,-3.000,127.000,29.243
2026-05-06,-3.000,128.000,29.249
2026-05-06,-3.000,129.000,29.332
2026-05-06,-3.000,130.000,28.893
2026-05-06,-3.000,131.000,29.056
2026-05-06,-3.000,132.000,29.568
2026-05-06,-3.000,133.000,29.625
2026-05-06,-3.000,135.000,29.764
2026-05-06,-3.000,136.000,29.918
2026-05-06,-3.000,141.000,29.843
2026-05-06,-3.000,142.000,30.045
2026-05-06,-3.000,143.000,30.029
2026-05-06,-3.000,144.000,30.004
2026-05-06,-3.000,145.000,29.947
2026-05-06,-3.000,146.000,29.864
2026-05-06,-3.000,147.000,29.896
2026-05-06,-3.000,148.000,29.934
2026-05-06,-3.000,149.000,29.995
2026-05-06,-3.000,150.000,29.950
2026-05-06,-3.000,151.000,29.814
2026-05-06,-3.000,152.000,29.787
2026-05-06,-3.000,153.000,29.839
2026-05-06,-3.000,154.000,29.887
2026-05-06,-3.000,155.000,29.993
2026-05-06,-3.000,156.000,30.122
2026-05-06,-3.000,157.000,30.301
2026-05-06,-3.000,158.000,30.142
2026-05-06,-3.000,159.000,30.109
2026-05-06,-3.000,160.000,30.238
2026-05-06,-3.000,161.000,30.251
2026-05-06,-3.000,162.000,30.268
2026-05-06,-3.000,163.000,30.311
2026-05-06,-3.000,164.000,30.323
2026-05-06,-3.000,165.000,30.388
2026-05-06,-3.000,166.000,30.329
2026-05-06,-3.000,167.000,30.348
2026-05-06,-3.000,168.000,30.307
2026-05-06,-3.000,169.000,30.434
2026-05-06,-3.000,170.000,30.348
2026-05-06,-3.000,171.000,30.358
2026-05-06,-3.000,172.000,30.356
2026-05-06,-3.000,173.000,30.335
2026-05-06,-3.000,174.000,30.480
2026-05-06,-3.000,175.000,30.651
2026-05-06,-3.000,176.000,30.532
2026-05-06,-3.000,177.000,30.456
2026-05-06,-3.000,178.000,30.422
2026-05-06,-3.000,179.000,30.364
2026-05-06,-3.000,180.000,30.487
2026-05-06,-2.000,41.000,28.910
2026-05-06,-2.000,42.000,28.866
2026-05-06,-2.000,43.000,28.836
2026-05-06,-2.000,44.000,28.689
2026-05-06,-2.000,45.000,29.101
2026-05-06,-2.000,46.000,29.141
2026-05-06,-2.000,47.000,29.286
2026-05-06,-2.000,48.000,29.447
2026-05-06,-2.000,49.000,29.517
2026-05-06,-2.000,50.000,29.576
2026-05-06,-2.000,51.000,29.761
2026-05-06,-2.000,52.000,30.056
2026-05-06,-2.000,53.000,30.220
2026-05-06,-2.000,54.000,30.429
2026-05-06,-2.000,55.000,30.359
2026-05-06,-2.000,56.000,30.448
2026-05-06,-2.000,57.000,30.534
2026-05-06,-2.000,58.000,30.531
2026-05-06,-2.000,59.000,30.513
2026-05-06,-2.000,60.000,30.513
2026-05-06,-2.000,61.000,30.603
2026-05-06,-2.000,62.000,30.606
2026-05-06,-2.000,63.000,30.357
2026-05-06,-2.000,64.000,30.147
2026-05-06,-2.000,65.000,30.068
2026-05-06,-2.000,66.000,30.062
2026-05-06,-2.000,67.000,30.106
2026-05-06,-2.000,68.000,30.084
2026-05-06,-2.000,69.000,29.996
2026-05-06,-2.000,70.000,29.953
2026-05-06,-2.000,71.000,29.821
2026-05-06,-2.000,72.000,29.694
2026-05-06,-2.000,73.000,29.613
2026-05-06,-2.000,74.000,29.727
2026-05-06,-2.000,75.000,29.834
2026-05-06,-2.000,76.000,29.857
2026-05-06,-2.000,77.000,29.899
2026-05-06,-2.000,78.000,29.834
2026-05-06,-2.000,79.000,29.799
2026-05-06,-2.000,80.000,29.889
2026-05-06,-2.000,81.000,30.103
2026-05-06,-2.000,82.000,30.055
2026-05-06,-2.000,83.000,30.179
2026-05-06,-2.000,84.000,30.261
2026-05-06,-2.000,85.000,30.301
2026-05-06,-2.000,86.000,30.026
2026-05-06,-2.000,87.000,29.755
2026-05-06,-2.000,88.000,30.336
2026-05-06,-2.000,89.000,30.593
2026-05-06,-2.000,90.000,30.575
2026-05-06,-2.000,91.000,30.196
2026-05-06,-2.000,92.000,30.434
2026-05-06,-2.000,93.000,30.656
2026-05-06,-2.000,94.000,30.686
2026-05-06,-2.000,95.000,30.638
2026-05-06,-2.000,96.000,30.899
2026-05-06,-2.000,97.000,30.754
2026-05-06,-2.000,98.000,30.622
2026-05-06,-2.000,99.000,30.489
2026-05-06,-2.000,100.000,30.464
2026-05-06,-2.000,101.000,30.631
2026-05-06,-2.000,105.000,30.880
2026-05-06,-2.000,106.000,30.574
2026-05-06,-2.000,107.000,30.302
2026-05-06,-2.000,108.000,30.171
2026-05-06,-2.000,109.000,30.209
2026-05-06,-2.000,110.000,30.792
2026-05-06,-2.000,117.000,29.743
2026-05-06,-2.000,118.000,30.052
2026-05-06,-2.000,119.000,30.116
2026-05-06,-2.000,122.000,29.651
2026-05-06,-2.000,123.000,29.353
2026-05-06,-2.000,124.000,29.225
2026-05-06,-2.000,125.000,29.573
2026-05-06,-2.000,126.000,29.604
2026-05-06,-2.000,127.000,29.216
2026-05-06,-2.000,128.000,29.459
2026-05-06,-2.000,129.000,29.566
2026-05-06,-2.000,130.000,29.220
2026-05-06,-2.000,131.000,29.543
2026-05-06,-2.000,132.000,29.835
2026-05-06,-2.000,133.000,29.737
2026-05-06,-2.000,134.000,29.562
2026-05-06,-2.000,135.000,29.581
2026-05-06,-2.000,136.000,29.967
2026-05-06,-2.000,137.000,30.213
2026-05-06,-2.000,138.000,29.835
2026-05-06,-2.000,139.000,29.848
2026-05-06,-2.000,140.000,29.868
2026-05-06,-2.000,141.000,29.827
2026-05-06,-2.000,142.000,29.959
2026-05-06,-2.000,143.000,30.035
2026-05-06,-2.000,144.000,30.111
2026-05-06,-2.000,145.000,30.216
2026-05-06,-2.000,146.000,30.046
2026-05-06,-2.000,147.000,29.998
2026-05-06,-2.000,148.000,30.102
2026-05-06,-2.000,149.000,30.113
2026-05-06,-2.000,150.000,30.024
2026-05-06,-2.000,151.000,30.092
2026-05-06,-2.000,152.000,30.049
2026-05-06,-2.000,153.000,29.979
2026-05-06,-2.000,154.000,29.981
2026-05-06,-2.000,155.000,29.973
2026-05-06,-2.000,156.000,29.913
2026-05-06,-2.000,157.000,30.101
2026-05-06,-2.000,158.000,30.089
2026-05-06,-2.000,159.000,30.158
2026-05-06,-2.000,160.000,30.224
2026-05-06,-2.000,161.000,30.165
2026-05-06,-2.000,162.000,30.224
2026-05-06,-2.000,163.000,30.262
2026-05-06,-2.000,164.000,30.281
2026-05-06,-2.000,165.000,30.320
2026-05-06,-2.000,166.000,30.333
2026-05-06,-2.000,167.000,30.295
2026-05-06,-2.000,168.000,30.149
2026-05-06,-2.000,169.000,30.181
2026-05-06,-2.000,170.000,30.217
2026-05-06,-2.000,171.000,30.344
2026-05-06,-2.000,172.000,30.359
2026-05-06,-2.000,173.000,30.314
2026-05-06,-2.000,174.000,30.416
2026-05-06,-2.000,175.000,30.546
2026-05-06,-2.000,176.000,30.491
2026-05-06,-2.000,177.000,30.422
2026-05-06,-2.000,178.000,30.414
2026-05-06,-2.000,179.000,30.387
2026-05-06,-2.000,180.000,30.399
2026-05-06,-1.000,42.000,28.865
2026-05-06,-1.000,43.000,28.721
2026-05-06,-1.000,44.000,28.832
2026-05-06,-1.000,45.000,29.218
2026-05-06,-1.000,46.000,29.138
2026-05-06,-1.000,47.000,29.237
2026-05-06,-1.000,48.000,29.426
2026-05-06,-1.000,49.000,29.587
2026-05-06,-1.000,50.000,29.761
2026-05-06,-1.000,51.000,29.980
2026-05-06,-1.000,52.000,30.259
2026-05-06,-1.000,53.000,30.234
2026-05-06,-1.000,54.000,30.224
2026-05-06,-1.000,55.000,30.277
2026-05-06,-1.000,56.000,30.502
2026-05-06,-1.000,57.000,30.623
2026-05-06,-1.000,58.000,30.521
2026-05-06,-1.000,59.000,30.454
2026-05-06,-1.000,60.000,30.437
2026-05-06,-1.000,61.000,30.450
2026-05-06,-1.000,62.000,30.297
2026-05-06,-1.000,63.000,30.142
2026-05-06,-1.000,64.000,30.068
2026-05-06,-1.000,65.000,29.929
2026-05-06,-1.000,66.000,29.834
2026-05-06,-1.000,67.000,29.946
2026-05-06,-1.000,68.000,30.036
2026-05-06,-1.000,69.000,30.007
2026-05-06,-1.000,70.000,29.874
2026-05-06,-1.000,71.000,29.752
2026-05-06,-1.000,72.000,29.721
2026-05-06,-1.000,73.000,29.633
2026-05-06,-1.000,74.000,29.609
2026-05-06,-1.000,75.000,29.575
2026-05-06,-1.000,76.000,29.582
2026-05-06,-1.000,77.000,29.881
2026-05-06,-1.000,78.000,29.950
2026-05-06,-1.000,79.000,29.929
2026-05-06,-1.000,80.000,30.024
2026-05-06,-1.000,81.000,30.113
2026-05-06,-1.000,82.000,30.061
2026-05-06,-1.000,83.000,30.255
2026-05-06,-1.000,84.000,30.195
2026-05-06,-1.000,85.000,30.246
2026-05-06,-1.000,86.000,30.592
2026-05-06,-1.000,87.000,30.555
2026-05-06,-1.000,88.000,30.209
2026-05-06,-1.000,89.000,30.989
2026-05-06,-1.000,90.000,31.178
2026-05-06,-1.000,91.000,29.933
2026-05-06,-1.000,92.000,30.312
2026-05-06,-1.000,93.000,30.640
2026-05-06,-1.000,94.000,30.690
2026-05-06,-1.000,95.000,30.871
2026-05-06,-1.000,96.000,31.038
2026-05-06,-1.000,97.000,30.803
2026-05-06,-1.000,98.000,30.434
2026-05-06,-1.000,99.000,30.311
2026-05-06,-1.000,100.000,30.099
2026-05-06,-1.000,101.000,30.440
2026-05-06,-1.000,104.000,30.680
2026-05-06,-1.000,105.000,30.737
2026-05-06,-1.000,106.000,30.376
2026-05-06,-1.000,107.000,29.895
2026-05-06,-1.000,108.000,30.004
2026-05-06,-1.000,109.000,30.317
2026-05-06,-1.000,110.000,30.968
2026-05-06,-1.000,117.000,29.887
2026-05-06,-1.000,118.000,30.094
2026-05-06,-1.000,119.000,30.113
2026-05-06,-1.000,120.000,30.585
2026-05-06,-1.000,121.000,30.741
2026-05-06,-1.000,122.000,30.651
2026-05-06,-1.000,123.000,29.667
2026-05-06,-1.000,124.000,29.368
2026-05-06,-1.000,125.000,29.724
2026-05-06,-1.000,126.000,29.989
2026-05-06,-1.000,127.000,29.527
2026-05-06,-1.000,128.000,29.411
2026-05-06,-1.000,129.000,29.443
2026-05-06,-1.000,130.000,29.567
2026-05-06,-1.000,131.000,29.720
2026-05-06,-1.000,132.000,29.685
2026-05-06,-1.000,133.000,29.600
2026-05-06,-1.000,134.000,29.599
2026-05-06,-1.000,135.000,29.546
2026-05-06,-1.000,136.000,29.761
2026-05-06,-1.000,137.000,30.013
2026-05-06,-1.000,138.000,29.994
2026-05-06,-1.000,139.000,30.042
2026-05-06,-1.000,140.000,29.985
2026-05-06,-1.000,141.000,29.957
2026-05-06,-1.000,142.000,30.006
2026-05-06,-1.000,143.000,30.118
2026-05-06,-1.000,144.000,30.213
2026-05-06,-1.000,145.000,30.321
2026-05-06,-1.000,146.000,30.382
2026-05-06,-1.000,147.000,30.386
2026-05-06,-1.000,148.000,30.358
2026-05-06,-1.000,149.000,30.276
2026-05-06,-1.000,150.000,30.128
2026-05-06,-1.000,151.000,30.135
2026-05-06,-1.000,152.000,30.134
2026-05-06,-1.000,153.000,30.158
2026-05-06,-1.000,154.000,30.173
2026-05-06,-1.000,155.000,29.969
2026-05-06,-1.000,156.000,29.859
2026-05-06,-1.000,157.000,29.848
2026-05-06,-1.000,158.000,29.929
2026-05-06,-1.000,159.000,30.079
2026-05-06,-1.000,160.000,30.249
2026-05-06,-1.000,161.000,30.238
2026-05-06,-1.000,162.000,30.293
2026-05-06,-1.000,163.000,30.117
2026-05-06,-1.000,164.000,30.223
2026-05-06,-1.000,165.000,30.199
2026-05-06,-1.000,166.000,30.127
2026-05-06,-1.000,167.000,30.146
2026-05-06,-1.000,168.000,30.103
2026-05-06,-1.000,169.000,30.149
2026-05-06,-1.000,170.000,30.144
2026-05-06,-1.000,171.000,30.291
2026-05-06,-1.000,172.000,30.324
2026-05-06,-1.000,173.000,30.372
2026-05-06,-1.000,174.000,30.388
2026-05-06,-1.000,175.000,30.431
2026-05-06,-1.000,176.000,30.384
2026-05-06,-1.000,177.000,30.421
2026-05-06,-1.000,178.000,30.504
2026-05-06,-1.000,179.000,30.349
2026-05-06,-1.000,180.000,30.302
2026-05-06,0.000,43.000,29.046
2026-05-06,0.000,44.000,29.244
2026-05-06,0.000,45.000,29.366
2026-05-06,0.000,46.000,29.288
2026-05-06,0.000,47.000,29.397
2026-05-06,0.000,48.000,29.439
2026-05-06,0.000,49.000,29.603
2026-05-06,0.000,50.000,29.789
2026-05-06,0.000,51.000,29.823
2026-05-06,0.000,52.000,29.904
2026-05-06,0.000,53.000,30.043
2026-05-06,0.000,54.000,30.124
2026-05-06,0.000,55.000,30.234
2026-05-06,0.000,56.000,30.281
2026-05-06,0.000,57.000,30.336
2026-05-06,0.000,58.000,30.281
2026-05-06,0.000,59.000,30.119
2026-05-06,0.000,60.000,30.093
2026-05-06,0.000,61.000,30.127
2026-05-06,0.000,62.000,30.015
2026-05-06,0.000,63.000,29.940
2026-05-06,0.000,64.000,29.901
2026-05-06,0.000,65.000,29.882
2026-05-06,0.000,66.000,29.954
2026-05-06,0.000,67.000,30.005
2026-05-06,0.000,68.000,29.964
2026-05-06,0.000,69.000,29.874
2026-05-06,0.000,70.000,29.764
2026-05-06,0.000,71.000,29.733
2026-05-06,0.000,72.000,29.676
2026-05-06,0.000,73.000,29.639
2026-05-06,0.000,74.000,29.557
2026-05-06,0.000,75.000,29.578
2026-05-06,0.000,76.000,29.677
2026-05-06,0.000,77.000,29.759
2026-05-06,0.000,78.000,29.951
2026-05-06,0.000,79.000,29.994
2026-05-06,0.000,80.000,30.054
2026-05-06,0.000,81.000,29.982
2026-05-06,0.000,82.000,29.911
2026-05-06,0.000,83.000,30.133
2026-05-06,0.000,84.000,30.328
2026-05-06,0.000,85.000,30.295
2026-05-06,0.000,86.000,30.567
2026-05-06,0.000,87.000,30.502
2026-05-06,0.000,88.000,30.379
2026-05-06,0.000,89.000,30.781
2026-05-06,0.000,90.000,30.780
2026-05-06,0.000,91.000,30.211
2026-05-06,0.000,92.000,30.427
2026-05-06,0.000,93.000,30.505
