week_start,week_center,n_days,nino12_rssta,nino12_anom,nino12,nino3_rssta,nino3_anom,nino3,nino34_rssta,nino34_anom,nino34,nino4_rssta,nino4_anom,nino4,grad_4_12_abs,grad_4_12_anom,n12,n3,n34,n4
2026-03-29,2026-04-01,7,0.700392868784877,1.125392868784877,27.466047286987305,-0.33099887550920765,0.09400112449079233,27.539594922746932,-0.33203554958844866,0.09296445041155131,27.618927001953125,0.15159408895438053,0.5765940889543806,28.91239901951381,1.4463517325265067,-0.6094908389020652,0.8,-0.3,-0.3,0.2
2026-04-05,2026-04-08,7,1.1956766028808592,1.6206766028808592,27.491503306797572,-0.17677730069754402,0.24822269930245597,27.78381892613002,-0.2668620317661831,0.15813796823381684,27.858990805489675,0.18648187320382276,0.6114818732038227,29.055904660906112,1.564401354108538,-1.069886788748605,1.1,-0.1,-0.2,0.3
2026-04-12,2026-04-15,7,1.356591596104712,1.7938364940638956,27.38789176940918,0.12068468992795345,0.5579295878871371,28.129553386143275,0.03234148341288684,0.4695863813720705,28.258959361485072,0.5291283233019762,0.9663732212611598,29.425533294677734,2.0376415252685547,-0.8881553318743042,1.2,0.2,0.1,0.6
2026-04-19,2026-04-22,7,1.1967493898980586,1.7064432674490788,27.027371542794363,0.3738197182532485,0.8835135958042689,28.373630251203263,0.23588349166633418,0.7455773692173546,28.561122349330358,0.4946600674999005,1.004353945050921,29.525585447038925,2.498213904244559,-0.7627813814697265,0.9,0.3,0.2,0.5
2026-04-26,2026-04-29,7,0.7485851691536505,1.253650766821289,26.378095899309432,0.5112673948477072,1.0163329925153455,28.414241790771484,0.42866823309756835,0.9337338307652068,28.778201239449636,0.43613127386207723,0.9411968715297158,29.554413659232004,3.1763177599225725,-0.37314595436314185,0.7,0.5,0.4,0.5
2026-05-03,2026-05-06,4,0.8535680002149524,1.3664293947727755,26.35709524154663,0.6562228330126281,1.1690842275704512,28.475080490112305,0.45522920671519623,0.9680906012730194,28.788095474243164,0.4696316707367154,0.9824930652945385,29.620906352996826,3.2638111114501953,-0.44462838854980546,,,,
